index,loss
0,52.75022888183594
1,12.94152545928955
2,12.26244068145752
3,11.680867195129395
4,11.109368324279785
5,8.238420486450195
6,11.00275993347168
7,10.895071029663086
8,9.265542984008789
9,7.9863762855529785
10,8.92866039276123
11,7.800191402435303
12,7.281909942626953
13,6.71092414855957
14,8.008954048156738
15,6.467494010925293
16,5.795729637145996
17,5.249098777770996
18,4.13917350769043
19,5.757894515991211
20,5.128152847290039
21,5.330377578735352
22,5.2428364753723145
23,6.85518741607666
24,4.92891263961792
25,5.399754047393799
26,5.689385414123535
27,5.167484760284424
28,5.520850658416748
29,3.6379687786102295
30,5.4503703117370605
31,4.935256481170654
32,3.467878818511963
33,3.931068181991577
34,4.355408191680908
35,3.581146001815796
36,4.131569862365723
37,5.83888053894043
38,4.416499137878418
39,3.193868637084961
40,4.482155799865723
41,4.298551559448242
42,3.4877026081085205
43,3.914313316345215
44,3.932407855987549
45,3.8379786014556885
46,4.213889122009277
47,4.239258289337158
48,3.3834400177001953
49,4.417727470397949
50,3.0251200199127197
51,3.0706136226654053
52,3.4159586429595947
53,3.475266933441162
54,3.110292673110962
55,3.9854965209960938
56,2.9985287189483643
57,3.1190152168273926
58,2.589613914489746
59,3.9588308334350586
60,4.189064979553223
61,3.714893102645874
62,3.3935413360595703
63,3.1426796913146973
64,3.410938262939453
65,2.879749298095703
66,2.9509856700897217
67,3.0407209396362305
68,3.2778682708740234
69,1.8188272714614868
70,2.8829336166381836
71,3.429666757583618
72,3.0070960521698
73,3.289647340774536
74,3.3466057777404785
75,3.4706649780273438
76,3.0630853176116943
77,2.0722169876098633
78,2.959970712661743
79,2.9953773021698
80,2.721902847290039
81,3.014202833175659
82,2.7480461597442627
83,2.5326497554779053
84,3.3882813453674316
85,3.019345760345459
86,2.9379851818084717
87,2.9339849948883057
88,2.462290048599243
89,2.547703504562378
90,2.5682597160339355
91,2.694103240966797
92,3.080902338027954
93,2.689466953277588
94,1.8866536617279053
95,2.959118604660034
96,2.6244871616363525
97,3.239079236984253
98,2.731048345565796
99,2.3803091049194336
100,2.5108249187469482
101,2.8968050479888916
102,2.1986794471740723
103,2.825061082839966
104,2.2324821949005127
105,3.0630459785461426
106,2.8608498573303223
107,3.075577974319458
108,2.568192481994629
109,1.665026068687439
110,1.9424309730529785
111,2.7587907314300537
112,3.1453421115875244
113,2.5772011280059814
114,2.673748016357422
115,2.456892490386963
116,2.616490125656128
117,2.1971921920776367
118,3.1062164306640625
119,1.9423365592956543
120,3.0352227687835693
121,2.2533788681030273
122,3.1274077892303467
123,2.4432599544525146
124,2.8151817321777344
125,2.4065723419189453
126,1.971382737159729
127,2.4615445137023926
128,2.2372567653656006
129,2.9372472763061523
130,3.831824541091919
131,3.0206496715545654
132,2.4775309562683105
133,3.3211898803710938
134,2.245171070098877
135,2.775517225265503
136,2.5371193885803223
137,2.581148624420166
138,3.317110061645508
139,2.315610408782959
140,1.8501670360565186
141,2.1763272285461426
142,2.3444161415100098
143,2.5522024631500244
144,2.1291158199310303
145,2.3009514808654785
146,2.877978563308716
147,2.250117540359497
148,2.0262465476989746
149,2.620462656021118
150,2.3142476081848145
151,1.8582844734191895
152,2.435607671737671
153,1.907201886177063
154,2.1673946380615234
155,3.57534122467041
156,1.8131804466247559
157,2.0464775562286377
158,3.062166452407837
159,2.594428300857544
160,2.947103500366211
161,2.883207321166992
162,2.378678560256958
163,2.741316556930542
164,1.8605082035064697
165,2.5403659343719482
166,1.9447102546691895
167,2.328105926513672
168,3.583167552947998
169,2.8406035900115967
170,2.492180824279785
171,2.463634967803955
172,2.271538257598877
173,1.7604470252990723
174,2.124722957611084
175,1.6344213485717773
176,1.8542304039001465
177,2.85239839553833
178,2.1062746047973633
179,1.673295021057129
180,2.8354885578155518
181,1.9685417413711548
182,2.6169321537017822
183,2.2166502475738525
184,2.4525058269500732
185,2.585345506668091
186,2.5319631099700928
187,2.855377197265625
188,1.5962817668914795
189,2.574397563934326
190,1.8982086181640625
191,2.4278969764709473
192,2.1039414405822754
193,2.354933977127075
194,2.864206552505493
195,1.541424036026001
196,2.9444308280944824
197,3.060394048690796
198,2.6874632835388184
199,2.4599008560180664
200,1.6764534711837769
201,2.1672720909118652
202,2.945650815963745
203,1.9069706201553345
204,2.40932035446167
205,2.3144991397857666
206,1.7274079322814941
207,2.143216609954834
208,2.174487590789795
209,2.325228452682495
210,1.3017387390136719
211,2.3779242038726807
212,2.8533856868743896
213,2.223935127258301
214,2.599940061569214
215,2.0416953563690186
216,2.9278132915496826
217,2.0064821243286133
218,2.4970903396606445
219,1.6845358610153198
220,1.495955228805542
221,2.2186145782470703
222,2.3880057334899902
223,2.073817491531372
224,2.9990949630737305
225,2.4161694049835205
226,2.094623565673828
227,2.843074083328247
228,2.2719411849975586
229,2.805082321166992
230,2.001492500305176
231,2.13612961769104
232,1.955517053604126
233,2.8697586059570312
234,2.504836082458496
235,2.277259588241577
236,2.4205291271209717
237,1.8397562503814697
238,2.34188175201416
239,2.6915080547332764
240,2.2908072471618652
241,2.812499523162842
242,2.9359025955200195
243,1.927492618560791
244,2.955902338027954
245,2.260685443878174
246,2.988658905029297
247,2.6674444675445557
248,1.9181280136108398
249,2.2975261211395264
250,2.5776712894439697
251,2.4794185161590576
252,2.7325172424316406
253,1.9149537086486816
254,2.0115180015563965
255,2.2067208290100098
256,1.9829120635986328
257,2.5633649826049805
258,2.295665740966797
259,2.5885987281799316
260,2.059607744216919
261,1.899591088294983
262,2.928685426712036
263,2.206454038619995
264,2.52871036529541
265,1.7642648220062256
266,2.066833734512329
267,1.6796457767486572
268,1.4596664905548096
269,2.4311165809631348
270,1.2099241018295288
271,2.034092426300049
272,2.170616388320923
273,2.324158191680908
274,2.2499659061431885
275,2.0454444885253906
276,1.4803074598312378
277,2.597440481185913
278,1.9941864013671875
279,1.8723695278167725
280,1.8009649515151978
281,1.8958351612091064
282,2.925015687942505
283,3.146960973739624
284,1.7590347528457642
285,2.4918112754821777
286,2.126351833343506
287,1.9971818923950195
288,2.3813438415527344
289,2.281583309173584
290,1.9082319736480713
291,1.8604427576065063
292,1.6830105781555176
293,1.982311725616455
294,1.7665518522262573
295,1.3379273414611816
296,2.0685815811157227
297,2.3382105827331543
298,2.3300094604492188
299,1.6395286321640015
300,2.667860984802246
301,1.4648243188858032
302,2.244663715362549
303,2.6692404747009277
304,1.3619729280471802
305,2.121367931365967
306,1.5335031747817993
307,1.8741436004638672
308,2.273510694503784
309,1.6148526668548584
310,2.0311667919158936
311,3.1811978816986084
312,2.5022692680358887
313,2.7878448963165283
314,2.4899628162384033
315,2.085322856903076
316,1.9743471145629883
317,2.9075450897216797
318,1.1628526449203491
319,2.094160556793213
320,2.082228660583496
321,1.4906132221221924
322,1.9827297925949097
323,2.0722055435180664
324,2.423985242843628
325,2.317185878753662
326,2.5215635299682617
327,2.028286933898926
328,1.8718855381011963
329,2.8243651390075684
330,2.5121424198150635
331,1.91526198387146
332,1.7045730352401733
333,1.6206138134002686
334,2.0457301139831543
335,2.1884632110595703
336,1.765769124031067
337,2.212677240371704
338,1.7092947959899902
339,2.394658088684082
340,1.8381553888320923
341,1.9243900775909424
342,2.631835699081421
343,2.668334484100342
344,2.3957502841949463
345,3.0761678218841553
346,2.65565824508667
347,1.9655553102493286
348,2.6017439365386963
349,2.0942018032073975
350,1.4554014205932617
351,2.3965559005737305
352,1.6432368755340576
353,2.0747315883636475
354,2.6462502479553223
355,2.371422052383423
356,1.944769024848938
357,1.866713047027588
358,2.403676748275757
359,2.203143835067749
360,1.7112380266189575
361,2.2828638553619385
362,2.6127946376800537
363,2.7502660751342773
364,1.9211297035217285
365,2.389212131500244
366,2.7128124237060547
367,2.0113255977630615
368,2.0444998741149902
369,1.9557875394821167
370,1.7388653755187988
371,2.174426317214966
372,1.9707951545715332
373,1.9105695486068726
374,1.4647961854934692
375,1.3893779516220093
376,2.2594237327575684
377,2.1865718364715576
378,1.776736855506897
379,2.223673105239868
380,1.8121342658996582
381,1.8107469081878662
382,2.834014415740967
383,2.8014538288116455
384,1.8477500677108765
385,1.9889121055603027
386,1.2931305170059204
387,2.113246202468872
388,1.6483662128448486
389,1.8653204441070557
390,2.2832581996917725
391,2.136523723602295
392,1.8202183246612549
393,1.9973880052566528
394,2.4534833431243896
395,2.171109914779663
396,2.0988357067108154
397,2.1041100025177
398,1.7960762977600098
399,2.122757911682129
400,2.899899482727051
401,2.0906505584716797
402,1.5554341077804565
403,2.015641927719116
404,2.0958492755889893
405,1.4279286861419678
406,1.3102856874465942
407,2.2902472019195557
408,1.7948166131973267
409,2.96130108833313
410,2.701158046722412
411,1.9689832925796509
412,1.854250192642212
413,1.9513871669769287
414,1.629955530166626
415,2.3135733604431152
416,1.8753806352615356
417,1.4063889980316162
418,1.9274792671203613
419,1.3888053894042969
420,1.8195735216140747
421,2.435368299484253
422,2.2381818294525146
423,1.926131010055542
424,2.21462345123291
425,2.0159904956817627
426,1.6285183429718018
427,2.1563985347747803
428,2.199396848678589
429,1.4035906791687012
430,1.5934034585952759
431,1.793702483177185
432,1.718261957168579
433,1.8042343854904175
434,2.0885603427886963
435,1.79465913772583
436,2.597566843032837
437,1.952533483505249
438,1.9299862384796143
439,2.893975257873535
440,2.821096420288086
441,1.768717885017395
442,2.097841739654541
443,1.813542127609253
444,1.684983491897583
445,2.815293788909912
446,2.031195878982544
447,2.604517698287964
448,1.8938184976577759
449,1.9044649600982666
450,2.1559035778045654
451,2.1736531257629395
452,1.7254647016525269
453,2.1373164653778076
454,2.2296576499938965
455,1.977806568145752
456,2.2800233364105225
457,2.4248712062835693
458,2.2267134189605713
459,1.9859213829040527
460,2.118330478668213
461,2.426387310028076
462,2.065922498703003
463,2.1225712299346924
464,1.9362449645996094
465,1.784459114074707
466,1.8611958026885986
467,2.4915661811828613
468,2.1440534591674805
469,1.8703795671463013
470,1.4007434844970703
471,2.719217538833618
472,2.454942464828491
473,1.8267244100570679
474,1.505570411682129
475,1.2463948726654053
476,2.1880478858947754
477,1.8496346473693848
478,2.375051498413086
479,1.7489262819290161
480,2.487811326980591
481,2.357325792312622
482,1.4288570880889893
483,2.7397754192352295
484,1.5867232084274292
485,2.637639045715332
486,2.5678012371063232
487,2.5035228729248047
488,2.520159959793091
489,1.7982368469238281
490,1.4277633428573608
491,1.9314744472503662
492,2.1547253131866455
493,2.089566469192505
494,1.4639461040496826
495,2.549034595489502
496,1.5849697589874268
497,2.5599334239959717
498,1.320232629776001
499,1.730790615081787
500,2.2304327487945557
501,2.319270133972168
502,1.8590402603149414
503,2.491382598876953
504,2.2364370822906494
505,1.4354950189590454
506,2.038858413696289
507,1.9058326482772827
508,2.0852160453796387
509,1.7304034233093262
510,2.13134503364563
511,1.1354442834854126
512,2.6584203243255615
513,1.95680570602417
514,1.9125525951385498
515,1.8316588401794434
516,2.2196459770202637
517,2.224492311477661
518,1.8006055355072021
519,2.034639835357666
520,1.8809919357299805
521,1.9132288694381714
522,1.2193269729614258
523,2.2877883911132812
524,2.100231409072876
525,2.848317861557007
526,1.905313491821289
527,1.658163070678711
528,1.7101409435272217
529,2.6315770149230957
530,2.178398847579956
531,1.6951544284820557
532,1.8381452560424805
533,2.4652106761932373
534,1.700554609298706
535,2.396360397338867
536,1.7275804281234741
537,2.234464406967163
538,1.8805772066116333
539,1.9631705284118652
540,1.852482557296753
541,1.645430088043213
542,1.9714974164962769
543,2.727107524871826
544,2.1933529376983643
545,1.848507046699524
546,1.5592536926269531
547,1.9619437456130981
548,2.0398993492126465
549,1.7376742362976074
550,1.6130701303482056
551,1.7718344926834106
552,2.275731086730957
553,2.2349514961242676
554,1.4337902069091797
555,2.862245559692383
556,2.09578013420105
557,2.4318044185638428
558,1.743906021118164
559,1.491016149520874
560,2.012240409851074
561,2.0539627075195312
562,1.6405017375946045
563,1.8735203742980957
564,1.7859547138214111
565,1.8385250568389893
566,1.9018745422363281
567,2.016826868057251
568,2.4703218936920166
569,2.607440948486328
570,2.1988935470581055
571,1.2126579284667969
572,1.714221477508545
573,1.705422043800354
574,2.034846782684326
575,1.5684645175933838
576,2.6311135292053223
577,2.2224786281585693
578,1.3716826438903809
579,1.9691816568374634
580,1.973494052886963
581,1.5537564754486084
582,2.404707431793213
583,1.0305423736572266
584,2.2327804565429688
585,1.7608411312103271
586,1.555152177810669
587,2.4259305000305176
588,1.9394437074661255
589,1.6448769569396973
590,0.9869678020477295
591,1.954654335975647
592,2.086520195007324
593,1.8245031833648682
594,2.007780075073242
595,2.1617908477783203
596,2.0299339294433594
597,2.8682522773742676
598,2.1552963256835938
599,2.1242215633392334
600,2.15248966217041
601,1.7162132263183594
602,1.6334701776504517
603,1.868096947669983
604,1.57752525806427
605,2.3739092350006104
606,2.1117870807647705
607,1.6501821279525757
608,2.0785226821899414
609,1.9896578788757324
610,1.440301775932312
611,1.7502003908157349
612,1.9423308372497559
613,1.4568829536437988
614,1.5950671434402466
615,1.8241180181503296
616,2.256422519683838
617,1.7134084701538086
618,2.582967758178711
619,2.450145959854126
620,1.751301646232605
621,2.40997314453125
622,1.7132058143615723
623,1.4280296564102173
624,1.798689365386963
625,1.6359410285949707
626,2.783690929412842
627,2.03602933883667
628,1.3014541864395142
629,2.020538568496704
630,2.171563148498535
631,2.3259363174438477
632,1.7848025560379028
633,2.247058629989624
634,1.9558959007263184
635,1.9291369915008545
636,1.8666777610778809
637,1.434923768043518
638,1.55327308177948
639,2.7299790382385254
640,1.841933012008667
641,2.2010467052459717
642,1.3073387145996094
643,1.868119478225708
644,1.7071199417114258
645,1.7258607149124146
646,1.9333741664886475
647,2.2787609100341797
648,1.9271879196166992
649,2.4502789974212646
650,2.149939775466919
651,1.1482303142547607
652,2.229766368865967
653,2.595855474472046
654,1.544663429260254
655,1.8221368789672852
656,1.344835877418518
657,1.6102232933044434
658,1.7843973636627197
659,1.5852736234664917
660,2.1339430809020996
661,1.555053949356079
662,2.3717041015625
663,2.26615834236145
664,2.746671199798584
665,1.8043020963668823
666,1.4074089527130127
667,1.6970752477645874
668,1.7802066802978516
669,2.0591323375701904
670,1.5206987857818604
671,1.5883156061172485
672,2.337080955505371
673,2.0152320861816406
674,1.8966213464736938
675,1.8544825315475464
676,1.9204552173614502
677,1.9564759731292725
678,1.7304692268371582
679,2.4723098278045654
680,1.9453799724578857
681,1.618627667427063
682,2.420657157897949
683,1.8840821981430054
684,2.2970590591430664
685,2.435910701751709
686,1.932308554649353
687,2.1777215003967285
688,2.2439098358154297
689,1.8205411434173584
690,2.2295522689819336
691,2.7048721313476562
692,2.900020122528076
693,2.129577398300171
694,2.57604718208313
695,1.9749031066894531
696,1.4023314714431763
